Date,Price,Log_Returns
2015-12-24,7861.049805,-0.062318189
2015-12-28,7925.149902,0.812107425
2015-12-29,7928.950195,0.047940823
2015-12-30,7896.25,-0.413267971
2015-12-31,7946.350098,0.63247528
2016-01-04,7791.299805,-1.970501452
2016-01-05,7784.649902,-0.085386803
2016-01-06,7741,-0.562295525
2016-01-07,7568.299805,-2.256243247
2016-01-08,7601.350098,0.435743019
2016-01-11,7563.850098,-0.494554321
2016-01-12,7510.299805,-0.710494702
2016-01-13,7562.399902,0.691320151
2016-01-14,7536.799805,-0.339092438
2016-01-15,7437.799805,-1.32225829
2016-01-18,7351,-1.173872154
2016-01-19,7435.100098,1.137568446
2016-01-20,7309.299805,-1.706455963
2016-01-21,7276.799805,-0.445630493
2016-01-22,7422.450195,1.981803938
2016-01-25,7436.149902,0.184401099
2016-01-27,7437.75,0.021515509
2016-01-28,7424.649902,-0.176285137
2016-01-29,7563.549805,1.853509849
2016-02-01,7555.950195,-0.100527266
2016-02-02,7455.549805,-1.337666292
2016-02-03,7361.799805,-1.265425376
2016-02-04,7404,0.571595318
2016-02-05,7489.100098,1.142824842
2016-02-08,7387.25,-1.369310192
2016-02-09,7298.200195,-1.212777204
2016-02-10,7215.700195,-1.136853448
2016-02-11,6976.350098,-3.373336332
2016-02-12,6980.950195,0.065916728
2016-02-15,7162.950195,2.573689592
2016-02-16,7048.25,-1.61425755
2016-02-17,7108.450195,0.850488565
2016-02-18,7191.75,1.165029101
2016-02-19,7210.75,0.263843236
2016-02-22,7234.549805,0.329516542
2016-02-23,7109.549805,-1.74292103
2016-02-24,7018.700195,-1.286087967
2016-02-25,6970.600098,-0.687672524
2016-02-26,7029.75,0.844982502
2016-02-29,6987.049805,-0.609273557
2016-03-01,7222.299805,3.311502695
2016-03-02,7368.850098,2.00882346
2016-03-03,7475.600098,1.438272739
2016-03-04,7485.350098,0.130339333
2016-03-08,7485.299805,-0.000671888
2016-03-09,7531.799805,0.619296
2016-03-10,7486.149902,-0.60793975
2016-03-11,7510.200195,0.320748895
2016-03-14,7538.75,0.37942632
2016-03-15,7460.600098,-1.042053276
2016-03-16,7498.75,0.510048696
2016-03-17,7512.549805,0.183858943
2016-03-18,7604.350098,1.21455354
2016-03-21,7704.25,1.305165983
2016-03-22,7714.899902,0.138138667
2016-03-23,7716.5,0.020738205
2016-03-28,7615.100098,-1.32277623
2016-03-29,7597,-0.237969854
2016-03-30,7735.200195,1.802793292
2016-03-31,7738.399902,0.041356983
2016-04-01,7713.049805,-0.32812611
2016-04-04,7758.799805,0.591398372
2016-04-05,7603.200195,-2.025842089
2016-04-06,7614.350098,0.146540069
2016-04-07,7546.450195,-0.895735779
2016-04-08,7555.200195,0.115881387
2016-04-11,7671.399902,1.526302157
2016-04-12,7708.950195,0.488290154
2016-04-13,7850.450195,1.8188863
2016-04-18,7914.700195,0.81509347
2016-04-20,7914.75,0.000629266
2016-04-21,7912.049805,-0.034121811
2016-04-22,7899.299805,-0.16127659
2016-04-25,7855.049805,-0.561751103
2016-04-26,7962.649902,1.360523457
2016-04-27,7979.899902,0.216402106
2016-04-28,7847.25,-1.676271587
2016-04-29,7849.799805,0.032487693
2016-05-02,7805.899902,-0.560818337
2016-05-03,7747,-0.757417386
2016-05-04,7706.549805,-0.523508038
2016-05-05,7735.5,0.374953191
2016-05-06,7733.450195,-0.026502182
2016-05-09,7866.049805,1.700090428
2016-05-10,7887.799805,0.276123162
2016-05-11,7848.850098,-0.495020056
2016-05-12,7900.399902,0.654634205
2016-05-13,7814.899902,-1.088122335
2016-05-16,7860.75,0.584986635
2016-05-17,7890.75,0.380916564
2016-05-18,7870.149902,-0.261407781
2016-05-19,7783.399902,-1.108386139
2016-05-20,7749.700195,-0.433909003
2016-05-23,7731.049805,-0.240949562
2016-05-24,7748.850098,0.229979534
2016-05-25,7934.899902,2.372628134
2016-05-26,8069.649902,1.683935953
2016-05-27,8156.649902,1.072343476
2016-05-30,8178.5,0.267522622
2016-05-31,8160.100098,-0.225232395
2016-06-01,8179.950195,0.242962623
2016-06-02,8218.950195,0.475642544
2016-06-03,8220.799805,0.022501673
2016-06-06,8201.049805,-0.240533314
2016-06-07,8266.450195,0.794300707
2016-06-08,8273.049805,0.079804223
2016-06-09,8203.599609,-0.843018564
2016-06-10,8170.049805,-0.40980298
2016-06-13,8110.600098,-0.730314473
2016-06-14,8108.850098,-0.02157903
2016-06-15,8206.599609,1.198259111
2016-06-16,8140.75,-0.805634762
2016-06-17,8170.200195,0.361109892
2016-06-20,8238.5,0.832487623
2016-06-21,8219.900391,-0.226019745
2016-06-22,8203.700195,-0.197279524
2016-06-23,8270.450195,0.810364889
2016-06-24,8088.600098,-2.22332697
2016-06-27,8094.700195,0.075387564
2016-06-28,8127.850098,0.40868973
2016-06-29,8204,0.932539225
2016-06-30,8287.75,1.015668076
2016-07-01,8328.349609,0.488678945
2016-07-04,8370.700195,0.507222593
2016-07-05,8335.950195,-0.416002601
2016-07-07,8337.900391,0.023392261
2016-07-08,8323.200195,-0.176461321
2016-07-11,8467.900391,1.723577043
2016-07-12,8521.049805,0.625695959
2016-07-13,8519.5,-0.018189609
2016-07-14,8565,0.53264781
2016-07-15,8541.400391,-0.275915725
2016-07-18,8508.700195,-0.383578211
2016-07-19,8528.549805,0.233014346
2016-07-20,8565.849609,0.436398647
2016-07-21,8510.099609,-0.652967485
2016-07-22,8541.200195,0.364788852
2016-07-25,8635.650391,1.099749302
2016-07-26,8590.650391,-0.522458106
2016-07-27,8615.799805,0.29232563
2016-07-28,8666.299805,0.584421394
2016-07-29,8638.5,-0.32129616
2016-08-01,8636.549805,-0.022578173
2016-08-02,8622.900391,-0.158167459
2016-08-03,8544.849609,-0.909278374
2016-08-04,8551.099609,0.073116739
2016-08-05,8683.150391,1.532452709
2016-08-08,8711.349609,0.324231722
2016-08-09,8678.25,-0.380683283
2016-08-10,8575.299805,-1.193394036
2016-08-11,8592.150391,0.196308609
2016-08-16,8642.549805,0.584861438
2016-08-17,8624.049805,-0.214286628
2016-08-18,8673.25,0.56887871
2016-08-19,8666.900391,-0.073235924
2016-08-22,8629.150391,-0.436516525
2016-08-23,8632.599609,0.039963721
2016-08-24,8650.299805,0.204829075
2016-08-25,8592.200195,-0.673914215
2016-08-26,8572.549805,-0.228962254
2016-08-29,8607.450195,0.406291486
2016-08-30,8744.349609,1.577960283
2016-08-31,8786.200195,0.477459816
2016-09-01,8774.650391,-0.131540398
2016-09-02,8809.650391,0.398082888
2016-09-06,8943,1.502334745
2016-09-07,8917.950195,-0.280498191
2016-09-08,8952.5,0.386670144
2016-09-09,8866.700195,-0.963011435
2016-09-12,8715.599609,-1.718822994
2016-09-14,8726.599609,0.1261309
2016-09-15,8742.549805,0.182609918
2016-09-16,8779.849609,0.425739194
2016-09-19,8808.400391,0.324657727
2016-09-20,8775.900391,-0.369648329
2016-09-21,8777.150391,0.014242538
2016-09-22,8867.450195,1.023549302
2016-09-23,8831.549805,-0.405677607
2016-09-26,8723.049805,-1.236159002
2016-09-27,8706.400391,-0.191049275
2016-09-28,8745.150391,0.444087338
2016-09-29,8591.25,-1.77550622
2016-09-30,8611.150391,0.231367705
2016-10-03,8738.099609,1.463480952
2016-10-04,8769.150391,0.354719488
2016-10-05,8743.950195,-0.287786992
2016-10-06,8709.549805,-0.394195264
2016-10-07,8697.599609,-0.137302173
2016-10-10,8708.799805,0.128690565
2016-10-13,8573.349609,-1.567547712
2016-10-14,8583.400391,0.117164176
2016-10-17,8520.400391,-0.736681697
2016-10-18,8677.900391,1.831627499
2016-10-19,8659.099609,-0.216886297
2016-10-20,8699.400391,0.46433567
2016-10-21,8693.049805,-0.07302693
2016-10-24,8708.950195,0.182742157
2016-10-25,8691.299805,-0.202875208
2016-10-26,8615.25,-0.878861414
2016-10-27,8615.25,0
2016-10-28,8638,0.263718583
2016-11-01,8626.25,-0.136119459
2016-11-02,8514,-1.309801255
2016-11-03,8484.950195,-0.341783847
2016-11-04,8433.75,-0.605251598
2016-11-07,8497.049805,0.747750849
2016-11-08,8543.549805,0.545756798
2016-11-09,8432,-1.314259763
2016-11-10,8525.75,1.105700404
2016-11-11,8296.299805,-2.72813871
2016-11-15,8108.450195,-2.290285686
2016-11-16,8111.600098,0.038839613
2016-11-17,8079.950195,-0.390943944
2016-11-18,8074.100098,-0.072428868
2016-11-21,7929.100098,-1.812187143
2016-11-22,8002.299805,0.918942749
2016-11-23,8033.299805,0.386640218
2016-11-24,7965.5,-0.84756621
2016-11-25,8114.299805,1.850819713
2016-11-28,8126.899902,0.155162185
2016-11-29,8142.149902,0.187472589
2016-11-30,8224.5,1.006324362
2016-12-01,8192.900391,-0.384953131
2016-12-02,8086.799805,-1.303489462
2016-12-05,8128.75,0.51740816
2016-12-06,8143.149902,0.176991085
2016-12-07,8102.049805,-0.505997908
2016-12-08,8246.849609,1.771416992
2016-12-09,8261.75,0.180516761
2016-12-12,8170.799805,-1.106963011
2016-12-13,8221.799805,0.622234005
2016-12-14,8182.450195,-0.47974988
2016-12-15,8153.600098,-0.353208115
2016-12-16,8139.450195,-0.173692533
2016-12-19,8104.350098,-0.432166755
2016-12-20,8082.399902,-0.271212056
2016-12-21,8061.299805,-0.261403644
2016-12-22,7979.100098,-1.024917422
2016-12-23,7985.75,0.083306798
2016-12-26,7908.25,-0.9752185
2016-12-27,8032.850098,1.563287784
2016-12-28,8034.850098,0.024894664
2016-12-29,8103.600098,0.852007659
2016-12-30,8185.799805,1.009250252
2017-01-02,8179.5,-0.07698979
2017-01-03,8192.25,0.155756136
2017-01-04,8190.5,-0.021363935
2017-01-05,8273.799805,1.011892597
2017-01-06,8243.799805,-0.363249306
2017-01-09,8236.049805,-0.094054263
2017-01-10,8288.599609,0.636019325
2017-01-11,8380.650391,1.104449414
2017-01-12,8407.200195,0.316298107
2017-01-13,8400.349609,-0.081517965
2017-01-16,8412.799805,0.148100719
2017-01-17,8398,-0.176075008
2017-01-18,8417,0.225988797
2017-01-19,8435.099609,0.214805475
2017-01-20,8349.349609,-1.021788025
2017-01-23,8391.5,0.503564403
2017-01-24,8475.799805,0.999573228
2017-01-25,8602.75,1.486689854
2017-01-27,8641.25,0.446532869
2017-01-30,8632.75,-0.098413809
2017-01-31,8561.299805,-0.831108522
2017-02-01,8716.400391,1.795432849
2017-02-02,8734.25,0.204572497
2017-02-03,8740.950195,0.076682333
2017-02-06,8801.049805,0.68521086
2017-02-07,8768.299805,-0.372808768
2017-02-08,8769.049805,0.008553174
2017-02-09,8778.400391,0.106574878
2017-02-10,8793.549805,0.172427279
2017-02-13,8805.049805,0.130692236
2017-02-14,8792.299805,-0.144908211
2017-02-15,8724.700195,-0.77182103
2017-02-16,8778,0.609048534
2017-02-17,8821.700195,0.496602608
2017-02-20,8879.200195,0.64968675
2017-02-21,8907.849609,0.322138175
2017-02-22,8926.900391,0.213636732
2017-02-23,8939.5,0.141042529
2017-02-27,8896.700195,-0.479921579
2017-02-28,8879.599609,-0.192397646
2017-03-01,8945.799805,0.742765961
2017-03-02,8899.75,-0.516094011
2017-03-03,8897.549805,-0.024725046
2017-03-06,8963.450195,0.737928332
2017-03-07,8946.900391,-0.184807208
2017-03-08,8924.299805,-0.25292759
2017-03-09,8927,0.030252087
2017-03-10,8934.549805,0.084536955
2017-03-14,9087,1.691905897
2017-03-15,9084.799805,-0.024215492
2017-03-16,9153.700195,0.755552468
2017-03-17,9160.049805,0.069342539
2017-03-20,9126.849609,-0.363104002
2017-03-21,9121.5,-0.05863116
2017-03-22,9030.450195,-1.003204254
2017-03-23,9086.299805,0.616554142
2017-03-24,9108,0.238538508
2017-03-27,9045.200195,-0.691889634
2017-03-28,9100.799805,0.612804843
2017-03-29,9143.799805,0.471373234
2017-03-30,9173.75,0.327011225
2017-03-31,9173.75,0
2017-04-03,9237.849609,0.696298743
2017-04-05,9265.150391,0.295095942
2017-04-06,9261.950195,-0.0345461
2017-04-07,9198.299805,-0.689596759
2017-04-10,9181.450195,-0.183349764
2017-04-11,9237,0.603199211
2017-04-12,9203.450195,-0.363872263
2017-04-13,9150.799805,-0.573714917
2017-04-17,9139.299805,-0.125751109
2017-04-18,9105.150391,-0.374354432
2017-04-19,9103.5,-0.018127545
2017-04-20,9136.400391,0.360752259
2017-04-21,9119.400391,-0.186242226
2017-04-24,9217.950195,1.074863602
2017-04-25,9306.599609,0.95710926
2017-04-26,9351.849609,0.485035902
2017-04-27,9342.150391,-0.103768264
2017-04-28,9304.049805,-0.408669204
2017-05-02,9313.799805,0.104738207
2017-05-03,9311.950195,-0.019860777
2017-05-04,9359.900391,0.513610587
2017-05-05,9285.299805,-0.800216498
2017-05-08,9314.049805,0.309150841
2017-05-09,9316.849609,0.030055497
2017-05-10,9407.299805,0.966141606
2017-05-11,9422.400391,0.16039118
2017-05-12,9400.900391,-0.228440374
2017-05-15,9445.400391,0.472242094
2017-05-16,9512.25,0.705254977
2017-05-17,9525.75,0.141821644
2017-05-18,9429.450195,-1.016086691
2017-05-19,9427.900391,-0.016437141
2017-05-22,9438.25,0.109716187
2017-05-23,9386.150391,-0.553534151
2017-05-24,9360.549805,-0.273121153
2017-05-25,9509.75,1.581355951
2017-05-26,9595.099609,0.89349227
2017-05-29,9604.900391,0.10209148
2017-05-30,9624.549805,0.204367995
2017-05-31,9621.25,-0.034291167
2017-06-01,9616.099609,-0.053545742
2017-06-02,9653.5,0.388180744
2017-06-05,9675.099609,0.223499051
2017-06-06,9637.150391,-0.393007211
2017-06-07,9663.900391,0.277187159
2017-06-08,9647.25,-0.172443323
2017-06-09,9668.25,0.217442036
2017-06-12,9616.400391,-0.537730612
2017-06-13,9606.900391,-0.098838393
2017-06-14,9618.150391,0.117034815
2017-06-15,9578.049805,-0.417797729
2017-06-16,9588.049805,0.104350923
2017-06-19,9657.549805,0.72224616
2017-06-20,9653.5,-0.041942875
2017-06-21,9633.599609,-0.206359671
2017-06-22,9630,-0.037372137
2017-06-23,9574.950195,-0.573289229
2017-06-27,9511.400391,-0.665921327
2017-06-28,9491.25,-0.212079871
2017-06-29,9504.099609,0.13529218
2017-06-30,9520.900391,0.176617983
2017-07-03,9615,0.983495586
2017-07-04,9613.299805,-0.017684302
2017-07-05,9637.599609,0.252453842
2017-07-06,9674.549805,0.382663158
2017-07-07,9665.799805,-0.09048441
2017-07-10,9771.049805,1.083005022
2017-07-11,9786.049805,0.153397009
2017-07-12,9816.099609,0.306597278
2017-07-13,9891.700195,0.76721864
2017-07-14,9886.349609,-0.054106306
2017-07-17,9915.950195,0.298961315
2017-07-18,9827.150391,-0.899558842
2017-07-19,9899.599609,0.734530974
2017-07-20,9873.299805,-0.266018854
2017-07-21,9915.25,0.423985169
2017-07-24,9966.400391,0.514549874
2017-07-25,9964.549805,-0.018569972
2017-07-26,10020.65039,0.56142278
2017-07-27,10020.5498,-0.001003792
2017-07-28,10014.5,-0.060392212
2017-07-31,10077.09961,0.623144131
2017-08-01,10114.65039,0.371942249
2017-08-02,10081.5,-0.328284547
2017-08-03,10013.65039,-0.675285986
2017-08-04,10066.40039,0.525398286
2017-08-07,10057.40039,-0.08944633
2017-08-08,9978.549805,-0.787095119
2017-08-09,9908.049805,-0.709023128
2017-08-10,9820.25,-0.890095804
2017-08-11,9710.799805,-1.12079322
2017-08-14,9794.150391,0.854666046
2017-08-16,9897.299805,1.047666439
2017-08-17,9904.150391,0.069192773
2017-08-18,9837.400391,-0.676241245
2017-08-21,9754.349609,-0.84781889
2017-08-22,9765.549805,0.114756703
2017-08-23,9852.5,0.886436374
2017-08-24,9857.049805,0.046168531
2017-08-28,9912.799805,0.563991622
2017-08-29,9796.049805,-1.184760835
2017-08-30,9884.400391,0.897857301
2017-08-31,9917.900391,0.338344845
2017-09-01,9974.400391,0.568060503
2017-09-04,9912.849609,-0.618999387
2017-09-05,9952.200195,0.3961796
2017-09-06,9916.200195,-0.362384879
2017-09-07,9929.900391,0.138064376
2017-09-08,9934.799805,0.049327844
2017-09-11,10006.0498,0.714616524
2017-09-12,10093.0498,0.865715829
2017-09-13,10079.2998,-0.136325241
2017-09-14,10086.59961,0.072397515
2017-09-15,10085.40039,-0.011889934
2017-09-18,10153.09961,0.669016689
2017-09-19,10147.5498,-0.054676131
2017-09-20,10141.15039,-0.063083531
2017-09-21,10121.90039,-0.190001062
2017-09-22,9964.400391,-1.568265155
2017-09-25,9872.599609,-0.925557661
2017-09-26,9871.5,-0.011138613
2017-09-27,9735.75,-1.384714012
2017-09-28,9768.950195,0.340433096
2017-09-29,9788.599609,0.200939493
2017-10-03,9859.5,0.721705404
2017-10-04,9914.900391,0.56032582
2017-10-05,9888.700195,-0.264600475
2017-10-06,9979.700195,0.916033848
2017-10-09,9988.75,0.090641038
2017-10-10,10016.9502,0.281921789
2017-10-11,9984.799805,-0.321476054
2017-10-12,10096.40039,1.111504629
2017-10-13,10167.4502,0.701249701
2017-10-16,10230.84961,0.621616692
2017-10-17,10234.4502,0.035187229
2017-10-18,10210.84961,-0.230865741
2017-10-19,10146.5498,-0.631711519
2017-10-23,10184.84961,0.37675567
2017-10-24,10207.7002,0.224107291
2017-10-25,10295.34961,0.854994246
2017-10-26,10343.7998,0.469498847
2017-10-27,10323.0498,-0.200804742
2017-10-30,10363.65039,0.392528897
2017-10-31,10335.2998,-0.273932769
2017-11-01,10440.5,1.012727264
2017-11-02,10423.7998,-0.160083962
2017-11-03,10452.5,0.274954984
2017-11-06,10451.7998,-0.006699055
2017-11-07,10350.15039,-0.977314359
2017-11-08,10303.15039,-0.455133846
2017-11-09,10308.9502,0.056275728
2017-11-10,10321.75,0.12408504
2017-11-13,10224.9502,-0.942248828
2017-11-14,10186.59961,-0.375773828
2017-11-15,10118.0498,-0.675215452
2017-11-16,10214.75,0.951181591
2017-11-17,10283.59961,0.671760113
2017-11-20,10298.75,0.147217336
2017-11-21,10326.90039,0.272965047
2017-11-22,10342.2998,0.149008348
2017-11-23,10348.75,0.062347687
2017-11-24,10389.7002,0.39492101
2017-11-27,10399.5498,0.094756762
2017-11-28,10370.25,-0.282138724
2017-11-29,10361.2998,-0.086343722
2017-11-30,10226.5498,-1.309043215
2017-12-01,10121.7998,-1.029576622
2017-12-04,10127.75,0.058768669
2017-12-05,10118.25,-0.093845705
2017-12-06,10044.09961,-0.735536546
2017-12-07,10166.7002,1.213233429
2017-12-08,10265.65039,0.968571565
2017-12-11,10322.25,0.549835106
2017-12-12,10240.15039,-0.798545346
2017-12-13,10192.9502,-0.461998208
2017-12-14,10252.09961,0.578620054
2017-12-15,10333.25,0.788432672
2017-12-18,10388.75,0.535663862
2017-12-19,10463.2002,0.714086797
2017-12-20,10444.2002,-0.181753875
2017-12-21,10440.2998,-0.037352014
2017-12-22,10493,0.503506921
2017-12-26,10531.5,0.366239797
2017-12-27,10490.75,-0.387684963
2017-12-28,10477.90039,-0.12256021
2017-12-29,10530.7002,0.50265048
2018-01-02,10442.2002,-0.843951229
2018-01-03,10443.2002,0.009576067
2018-01-04,10504.7998,0.588120937
2018-01-05,10558.84961,0.513205687
2018-01-08,10623.59961,0.611357082
2018-01-09,10637,0.126058462
2018-01-10,10632.2002,-0.045133853
2018-01-11,10651.2002,0.178542946
2018-01-12,10681.25,0.281728768
2018-01-15,10741.5498,0.56295129
2018-01-16,10700.4502,-0.383356587
2018-01-17,10788.5498,0.819955354
2018-01-18,10817,0.26336022
2018-01-19,10894.7002,0.715747973
2018-01-22,10966.2002,0.654138244
2018-01-23,11083.7002,1.06577454
2018-01-24,11086,0.020747278
2018-01-25,11069.65039,-0.147588647
2018-01-29,11130.40039,0.547297412
2018-01-30,11049.65039,-0.728135004
2018-01-31,11027.7002,-0.198848159
2018-02-01,11016.90039,-0.097981413
2018-02-02,10760.59961,-2.353921393
2018-02-05,10666.5498,-0.87786207
2018-02-06,10498.25,-1.590408165
2018-02-07,10476.7002,-0.205481415
2018-02-08,10576.84961,0.951385115
2018-02-09,10454.9502,-1.159204445
2018-02-12,10539.75,0.807825452
2018-02-14,10500.90039,-0.369281869
2018-02-15,10545.5,0.423822367
2018-02-16,10452.2998,-0.887719744
2018-02-19,10378.40039,-0.709527029
2018-02-20,10360.40039,-0.173587708
2018-02-21,10397.4502,0.356971873
2018-02-22,10382.7002,-0.141962423
2018-02-23,10491.0498,1.038151578
2018-02-26,10582.59961,0.868861191
2018-02-27,10554.2998,-0.26777647
2018-02-28,10492.84961,-0.583930571
2018-03-01,10458.34961,-0.329337054
2018-03-05,10358.84961,-0.955947596
2018-03-06,10249.25,-1.063665692
2018-03-07,10154.2002,-0.931709994
2018-03-08,10242.65039,0.867298109
2018-03-09,10226.84961,-0.154383687
2018-03-12,10421.40039,1.884484533
2018-03-13,10426.84961,0.052275072
2018-03-14,10410.90039,-0.153080077
2018-03-15,10360.15039,-0.488661855
2018-03-16,10195.15039,-1.605459787
2018-03-19,10094.25,-0.994620053
2018-03-20,10124.34961,0.297742002
2018-03-21,10155.25,0.304743833
2018-03-22,10114.75,-0.39960586
2018-03-23,9998.049805,-1.16047001
2018-03-26,10130.65039,1.317546616
2018-03-27,10184.15039,0.526710788
2018-03-28,10113.7002,-0.694166881
2018-04-02,10211.7998,0.965293558
2018-04-03,10245,0.324588643
2018-04-04,10128.40039,-1.144638403
2018-04-05,10325.15039,1.923930676
2018-04-06,10331.59961,0.062441758
2018-04-09,10379.34961,0.461109572
2018-04-10,10402.25,0.220391118
2018-04-11,10417.15039,0.143139503
2018-04-12,10458.65039,0.397590062
2018-04-13,10480.59961,0.209646733
2018-04-16,10528.34961,0.454568972
2018-04-17,10548.7002,0.193106649
2018-04-18,10526.2002,-0.213524222
2018-04-19,10565.2998,0.370762195
2018-04-20,10564.0498,-0.011831883
2018-04-23,10584.7002,0.195287165
2018-04-24,10614.34961,0.279724173
2018-04-25,10570.5498,-0.413500827
2018-04-26,10617.7998,0.446000554
2018-04-27,10692.2998,0.699201833
2018-04-30,10739.34961,0.439069148
2018-05-02,10718.0498,-0.198531157
2018-05-03,10679.65039,-0.358911985
2018-05-04,10618.25,-0.576587923
2018-05-07,10715.5,0.911707258
2018-05-08,10717.7998,0.021460108
2018-05-09,10741.7002,0.222748904
2018-05-10,10716.5498,-0.234412425
2018-05-11,10806.5,0.835854768
2018-05-14,10806.59961,0.00092175
2018-05-15,10801.84961,-0.043964285
2018-05-16,10741.09961,-0.563991127
2018-05-17,10682.7002,-0.545183947
2018-05-18,10596.40039,-0.81112712
2018-05-21,10516.7002,-0.75498692
2018-05-22,10536.7002,0.189993119
2018-05-23,10430.34961,-1.01446316
2018-05-24,10513.84961,0.79736104
2018-05-25,10605.15039,0.864637057
2018-05-28,10688.65039,0.784269834
2018-05-29,10633.2998,-0.519189941
2018-05-30,10614.34961,-0.178374558
2018-05-31,10736.15039,1.140976582
2018-06-01,10696.2002,-0.372803174
2018-06-04,10628.5,-0.634948413
2018-06-05,10593.15039,-0.333146965
2018-06-06,10684.65039,0.860056591
2018-06-07,10768.34961,0.780307122
2018-06-08,10767.65039,-0.006493488
2018-06-11,10786.9502,0.179078334
2018-06-12,10842.84961,0.516875228
2018-06-13,10856.7002,0.127657836
2018-06-14,10808.0498,-0.449121014
2018-06-15,10817.7002,0.089249078
2018-06-18,10799.84961,-0.165149059
2018-06-19,10710.4502,-0.831229036
2018-06-20,10772.0498,0.573487985
2018-06-21,10741.09961,-0.287733015
2018-06-22,10821.84961,0.748973405
2018-06-25,10762.4502,-0.550396024
2018-06-26,10769.15039,0.062235926
2018-06-27,10671.40039,-0.911829908
2018-06-28,10589.09961,-0.774216903
2018-06-29,10714.2998,1.175414631
2018-07-02,10657.2998,-0.533419456
2018-07-03,10699.90039,0.398934711
2018-07-04,10769.90039,0.652081021
2018-07-05,10749.75,-0.187274385
2018-07-06,10772.65039,0.212805253
2018-07-09,10852.90039,0.742181036
2018-07-10,10947.25,0.86559218
2018-07-11,10948.2998,0.009589206
2018-07-12,11023.2002,0.681798519
2018-07-13,11018.90039,-0.039014473
2018-07-16,10936.84961,-0.747423005
2018-07-17,11008.0498,0.648901996
2018-07-18,10980.4502,-0.251036895
2018-07-19,10957.09961,-0.212882432
2018-07-20,11010.2002,0.48345213
2018-07-23,11084.75,0.67481562
2018-07-24,11134.2998,0.446012654
2018-07-25,11132,-0.020657269
2018-07-26,11167.2998,0.316600382
2018-07-27,11278.34961,0.989507666
2018-07-30,11319.5498,0.364637794
2018-07-31,11356.5,0.325896515
2018-08-01,11346.2002,-0.090736391
2018-08-02,11244.7002,-0.898597942
2018-08-03,11360.7998,1.027189226
2018-08-06,11387.09961,0.231228527
2018-08-07,11389.4502,0.020640404
2018-08-08,11450,0.530222453
2018-08-09,11470.7002,0.180624508
2018-08-10,11429.5,-0.359824276
2018-08-13,11355.75,-0.647350874
2018-08-14,11435.09961,0.696331478
2018-08-16,11385.0498,-0.438646426
2018-08-17,11470.75,0.749924288
2018-08-20,11551.75,0.703662367
2018-08-21,11570.90039,0.165641868
2018-08-23,11582.75,0.102356304
2018-08-24,11557.09961,-0.221698944
2018-08-27,11691.9502,1.16006546
2018-08-28,11738.5,0.397345041
2018-08-29,11691.90039,-0.397771016
2018-08-30,11676.7998,-0.129237723
2018-08-31,11680.5,0.031683417
2018-09-03,11582.34961,-0.843843078
2018-09-04,11520.2998,-0.537167429
2018-09-05,11476.9502,-0.376998647
2018-09-06,11536.90039,0.520993483
2018-09-07,11589.09961,0.451433948
2018-09-10,11438.09961,-1.311511339
2018-09-11,11287.5,-1.325393535
2018-09-12,11369.90039,0.727362826
2018-09-14,11515.2002,1.269837173
2018-09-17,11377.75,-1.200822487
2018-09-18,11278.90039,-0.872593564
2018-09-19,11234.34961,-0.395774394
2018-09-21,11143.09961,-0.815557706
2018-09-24,10967.40039,-1.589316543
2018-09-25,11067.4502,0.908111374
2018-09-26,11053.7998,-0.123414295
2018-09-27,10977.5498,-0.692198216
2018-09-28,10930.4502,-0.429977012
2018-10-01,11008.2998,0.709702569
2018-10-03,10858.25,-1.372435627
2018-10-04,10599.25,-2.414191582
2018-10-05,10316.4502,-2.704351634
2018-10-08,10348.0498,0.305834973
2018-10-09,10301.0498,-0.455226446
2018-10-10,10460.09961,1.532216865
2018-10-11,10234.65039,-2.178892117
2018-10-12,10472.5,2.297371353
2018-10-15,10512.5,0.381225146
2018-10-16,10584.75,0.684926068
2018-10-17,10453.0498,-1.252050281
2018-10-19,10303.5498,-1.440530608
2018-10-22,10245.25,-0.567429355
2018-10-23,10146.7998,-0.965581795
2018-10-24,10224.75,0.765288616
2018-10-25,10124.90039,-0.981347677
2018-10-26,10030,-0.941717301
2018-10-29,10250.84961,2.17799889
2018-10-30,10198.40039,-0.512970733
2018-10-31,10386.59961,1.828559268
2018-11-01,10380.4502,-0.059222801
2018-11-02,10553,1.648593147
2018-11-05,10524,-0.275181651
2018-11-06,10530,0.056996297
2018-11-07,10598.40039,0.647475704
2018-11-09,10585.2002,-0.124626566
2018-11-12,10482.2002,-0.977821836
2018-11-13,10582.5,0.952309425
2018-11-14,10576.2998,-0.058606306
2018-11-15,10616.7002,0.381262111
2018-11-16,10682.2002,0.615057165
2018-11-19,10763.40039,0.757270313
2018-11-20,10656.2002,-1.000962552
2018-11-21,10600.0498,-0.528320106
2018-11-22,10526.75,-0.693906313
2018-11-26,10628.59961,0.962880767
2018-11-27,10685.59961,0.534855992
2018-11-28,10728.84961,0.403933422
2018-11-29,10858.7002,1.203028164
2018-11-30,10876.75,0.166086358
2018-12-03,10883.75,0.064336759
2018-12-04,10869.5,-0.131014925
2018-12-05,10782.90039,-0.799911969
2018-12-06,10601.15039,-1.699905958
2018-12-07,10693.7002,0.869227864
2018-12-10,10488.4502,-1.938013094
2018-12-11,10549.15039,0.577065464
2018-12-12,10737.59961,1.770623906
